cps, 1, True, marg, 1.8608,0.365829,31502.961428
census, 1, True, marg, 3.3867,0.074003,3525.870463
cps, 1, True, marg, 1.8609,0.379605,27605.613051
cps, 1, True, marg, 1.8597,0.377624,35332.756879
cps, 1, True, marg, 1.8594,0.366832,30607.369387
cps, 1, True, marg, 1.8604,0.380664,28623.629282
cps, 1, True, marg, 1.8597,0.380153,29402.245980
